,Year,Type,Country,Area,Activity,Sex ,Fatal (Y/N),Month,New_Age
1340,2007,Unprovoked,USA,Florida,Surfing,M,N,8,54
1341,2007,Unprovoked,USA,Florida,Surfing,M,N,8,27
1342,2007,Provoked,USA,North Carolina,Water Sports,M,N,8,
1343,2007,Provoked,USA,Delaware,Fishing,M,N,8,
1344,2007,Unprovoked,USA,Florida,Swimming,M,N,8,52
1345,2007,Unprovoked,USA,Florida,Surfing,M,N,8,16
1346,2007,Unprovoked,USA,South Carolina,Other,M,N,8,7
1347,2007,Unprovoked,USA,Florida,Swimming,M,N,8,20
1348,2007,Unprovoked,USA,Florida,Swimming,F,N,8,15
1349,2007,Unprovoked,USA,Florida,Surfing,M,N,8,19
1350,2007,Unprovoked,USA,South Carolina,Swimming,M,N,8,30
1351,2007,Unprovoked,USA,South Carolina,Surfing,M,N,8,9
1352,2007,Unprovoked,USA,Florida,Swimming,F,N,8,19
1353,2007,Unprovoked,USA,Florida,Surfing,M,N,7,51
1354,2007,Unprovoked,USA,California,Surfing,M,N,7,20
1355,2007,Unprovoked,USA,California,Surfing,M,N,7,
1356,2007,Boat,USA,California,Fishing,M,N,7,
1357,2007,Unprovoked,USA,Hawaii,Water Sports,M,N,7,36
1358,2007,Unprovoked,AUSTRALIA,Territory of Cocos (Keeling) Islands,Swimming,M,N,7,15
1359,2007,Unprovoked,USA,North Carolina,Swimming,M,N,7,14
1360,2007,Provoked,NORWAY,Oslo Fjord,Water Sports,M,N,7,48
1361,2007,Invalid,USA,California,Swimming,F,,7,43
1362,2007,Unprovoked,USA,North Carolina,Swimming,F,N,7,30
1363,2007,Unprovoked,BAHAMAS,Abaco Islands,Fishing,F,N,7,48
1364,2007,Unprovoked,USA,Florida,Surfing,M,N,7,18
1365,2007,Unprovoked,REUNION,,Surfing,M,N,7,17
1367,2007,Provoked,USA,Florida,Other,M,N,6,
1368,2007,Unprovoked,USA,California,Swimming,F,N,6,
1369,2007,Unprovoked,USA,Florida,Surfing,M,N,6,20
1370,2007,Unprovoked,USA,Hawaii,Surfing,M,N,6,
1371,2007,Invalid,USA,Florida,Surfing,F,,6,9
1372,2007,Unprovoked,USA,Florida,Swimming,F,N,6,
1373,2007,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,N,6,
1374,2007,Unprovoked,USA,South Carolina,Swimming,F,N,5,
1375,2007,Provoked,USA,Virginia,Other,F,N,5,40
1376,2007,Provoked,ENGLAND,Kent,Fishing,M,N,5,38
1377,2007,Unprovoked,AUSTRALIA,Western Australia,Swimming,F,N,5,38
1378,2007,Unprovoked,AUSTRALIA,Victoria,Surfing,M,N,5,19
1379,2007,Unprovoked,USA,Florida,Surfing,F,N,5,21
1380,2007,Unprovoked,SEYCHELLES,Bird Island,Water Sports,M,N,5,
1381,2007,Invalid,AUSTRALIA,New South Wales,Swimming,M,,5,45
1382,2007,Unprovoked,USA,Hawaii,Water Sports,F,N,5,63
1383,2007,Unprovoked,USA,Florida,Swimming,M,N,5,68
1384,2007,Sea Disaster,TURKS & CAICOS,Providenciales,Accident,,Y,5,
1385,2007,Provoked,BAHAMAS,Bimini Islands,Other,F,N,5,20
1386,2007,Unprovoked,AUSTRALIA,Queensland,Swimming,F,N,4,13
1387,2007,Unprovoked,USA,Florida,Surfing,M,N,4,12
1388,2007,Unprovoked,USA,Florida,Surfing,M,N,4,24
1389,2007,Boat,USA,Florida,Fishing,,N,4,
1390,2007,Unprovoked,NEW CALEDONIA,South Province,Surfing,M,N,4,26
1391,2007,Unprovoked,USA,Florida,Other,M,N,4,7
1392,2007,Unprovoked,USA,Florida,Surfing,M,N,3,27
1393,2007,Unprovoked,USA,Florida,,M,N,3,9
1394,2007,Unprovoked,YEMEN,Muhafazat Hadramawt,Other,,Y,3,
1395,2007,Unprovoked,USA,Florida,Surfing,M,N,3,11
1396,2007,Unprovoked,AUSTRALIA,New South Wales,Surfing,F,N,3,42
1397,2007,Provoked,USA,Florida,Fishing,M,N,3,
1398,2007,Unprovoked,AUSTRALIA,Queensland,Swimming,F,N,3,59
1399,2007,Unprovoked,USA,Florida,Surfing,M,N,3,29
1400,2007,Provoked,NEW ZEALAND,Cook islans,Fishing,M,N,3,16
1401,2007,Invalid,COSTA RICA,,Swimming,M,,2,36
1402,2007,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,N,2,26
1403,2007,Unprovoked,NEW CALEDONIA,Loyalty Islands,Fishing,M,N,2,
1404,2007,Unprovoked,NEW CALEDONIA,North Province,Fishing,M,N,1,30
1405,2007,Boat,USA,Florida,Other,,N,1,
1406,2007,Unprovoked,AUSTRALIA,New South Wales,Water Sports,M,N,1,41
1407,2007,Invalid,AUSTRALIA,New South Wales,Swimming,M,,1,20
1408,2007,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Surfing,M,Y,1,24
1409,2007,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,N,1,
1410,2007,Invalid,USA,New York,Surfing,M,,1,54
1411,2007,Unprovoked,USA,Hawaii,Surfing,M,N,1,24
1412,2006,Unprovoked,AUSTRALIA,Victoria,Surfing,M,N,12,25
1413,2006,Unprovoked,NEW ZEALAND,North Island,Surfing,M,N,12,10
1414,2006,Unprovoked,USA,California,Surfing,M,N,12,43
1415,2006,Provoked,SOUTH AFRICA,KwaZulu-Natal,Fishing,M,N,12,25
1416,2006,Unprovoked,AUSTRALIA,Western Australia,Surfing,M,N,12,15
1417,2006,Sea Disaster,PHILIPPINES,Surigao del Norte,Accident,,Y,11,
1418,2006,Unprovoked,USA,Hawaii,Swimming,M,N,11,29
1419,2006,Provoked,SOUTH AFRICA,Eastern Cape Province,Water Sports,M,N,11,
1420,2006,Unprovoked,USA,Oregon,Surfing,M,N,10,22
1421,2006,Unprovoked,USA,Florida,Fishing,M,N,10,15
1422,2006,Unprovoked,USA,Florida,Surfing,M,N,10,20
1423,2006,Unprovoked,USA,Texas,Surfing,M,N,10,
1424,2006,Unprovoked,USA,Florida,Other,M,N,10,18
1425,2006,Unprovoked,BAHAMAS,New Providence Island,Water Sports,F,N,10,26
1426,2006,Unprovoked,GULF OF ADEN,Between Somalia & Yemen,Other,,Y,10,
1427,2006,Invalid,SOUTH AFRICA,Western Cape Province,Fishing,M,,9,36
1428,2006,Unprovoked,USA,Florida,Surfing,M,N,9,19
1429,2006,Provoked,USA,Florida,Water Sports,M,N,9,
1430,2006,Unprovoked,USA,North Carolina,Surfing,M,N,9,16
1431,2006,Unprovoked,USA,Florida,Swimming,M,N,9,55
1432,2006,Unprovoked,USA,Florida,Surfing,M,N,9,52
1433,2006,Invalid,AUSTRALIA,Queensland,Water Sports,M,,9,44
1434,2006,Unprovoked,BRAZIL,,,M,Y,9,20
1435,2006,Unprovoked,USA,Florida,Swimming,M,N,9,33
1436,2006,Unprovoked,USA,Florida,Swimming,M,N,9,12
1437,2006,Unprovoked,SOUTH AFRICA,Western Cape Province,Surfing,M,N,9,37
1438,2006,Unprovoked,USA,Oregon,Surfing,M,N,8,23
1439,2006,Unprovoked,AUSTRALIA,South Australia,Surfing,M,N,8,
1440,2006,Unprovoked,REUNION,Saint-Gilles-les-Bains,Surfing,M,N,8,27
1441,2006,Invalid,BRAZIL,Pernambuco,,M,,8,17
1442,2006,Invalid,BELIZE,Ambergris Caye,Fishing,M,,8,34
1443,2006,Sea Disaster,ITALY,,Accident,M,Y,8,
1444,2006,Unprovoked,REUNION,Saint-Pierre,Surfing,M,Y,8,34
1445,2006,Unprovoked,SOUTH AFRICA,Western Cape Province,Surfing,M,N,8,
1446,2006,Unprovoked,SOUTH AFRICA,Western Cape Province,Other,M,N,8,24
1447,2006,Unprovoked,USA,North Carolina,Swimming,F,N,8,59
1448,2006,Unprovoked,REUNION,,Fishing,M,N,8,
1449,2006,Provoked,USA,Kentucky,Other,,N,7,
1450,2006,Unprovoked,USA,Oregon,Surfing,M,N,7,41
1451,2006,Invalid,USA,California,Surfing,M,N,7,
1452,2006,Unprovoked,USA,Florida,Surfing,M,N,7,15
1453,2006,Unprovoked,SOUTH AFRICA,Western Cape Province,Surfing,M,N,7,19
1454,2006,Unprovoked,USA,Florida,Surfing,M,N,7,14
1455,2006,Unprovoked,USA,Texas,Surfing,M,N,7,
1457,2006,Unprovoked,USA,South Carolina,Swimming,M,N,7,49
1458,2006,Invalid,SPAIN,Alicante,Swimming,F,,7,7
1459,2006,Unprovoked,USA,South Carolina,Swimming,F,N,7,21
1460,2006,Unprovoked,BRAZIL,Pernambuco,,M,Y,7,
1461,2006,Unprovoked,USA,Florida,Swimming,M,N,7,40
1462,2006,Unprovoked,USA,Florida,Swimming,M,N,7,11
1463,2006,Unprovoked,USA,South Carolina,Surfing,F,N,7,14
1464,2006,Unprovoked,USA,Florida,Swimming,M,N,7,13
1465,2006,Unprovoked,USA,Florida,Fishing,F,N,6,28
1466,2006,Unprovoked,USA,Florida,Fishing,M,N,6,35
1467,2006,Unprovoked,USA,Florida,Surfing,F,N,6,9
1468,2006,Provoked,USA,Florida,Fishing,M,N,6,
1469,2006,Unprovoked,BAHAMAS,Andros Islands,Fishing,M,N,6,25
1470,2006,Unprovoked,USA,Florida,Surfing,F,N,6,22
1471,2006,Unprovoked,BRAZIL,Pernambuco,Surfing,M,Y,6,27
1472,2006,Unprovoked,USA,California,Water Sports,M,N,6,43
1473,2006,Unprovoked,USA,Florida,Surfing,M,N,6,24
1474,2006,Unprovoked,USA,South Carolina,Other,F,N,6,7
1475,2006,Unprovoked,AUSTRALIA,South Australia,Surfing,M,N,6,40
1476,2006,Unprovoked,USA,Hawaii,Fishing,M,N,5,26
1477,2006,Provoked,USA,Hawaii,Other,,N,5,
1478,2006,Unprovoked,USA,Hawaii,Surfing,M,N,5,31
1479,2006,Provoked,USA,Hawaii,Fishing,M,N,5,15
1480,2006,Unprovoked,BRAZIL,Pernambuco,Surfing,M,N,5,33
1481,2006,Unprovoked,USA,Guam,Water Sports,F,N,5,30
1482,2006,Unprovoked,USA,Florida,,M,N,5,
1483,2006,Unprovoked,USA,Florida,Swimming,F,N,5,20
1484,2006,Provoked,AUSTRALIA,Queensland,Water Sports,M,N,5,46
1485,2006,Invalid,USA,Florida,,M,,4,
1486,2006,Unprovoked,USA,Florida,Surfing,M,N,4,54
1487,2006,Unprovoked,USA,Florida,Swimming,F,N,4,13
1488,2006,Provoked,USA,Florida,Fishing,M,N,4,35
1489,2006,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,N,4,15
1490,2006,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Surfing,M,N,4,15
1491,2006,Unprovoked,BRAZIL,Pernambuco,Swimming,M,N,4,35
1492,2006,Unprovoked,USA,Florida,Swimming,M,N,4,11
1493,2006,Unprovoked,Sierra Leone,Western Area,Fishing,M,Y,3,
1494,2006,Unprovoked,USA,Hawaii,Surfing,F,N,3,28
1495,2006,Invalid,SOUTH AFRICA,Eastern Cape Province,Swimming,M,,3,17
1496,2006,Unprovoked,FIJI,Vitu Levu,Surfing,M,N,3,21
1497,2006,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,N,3,15
1498,2006,Unprovoked,USA,Hawaii,Swimming,F,N,2,15
1499,2006,Invalid,USA,Hawaii,Water Sports,M,,2,45
1500,2006,Unprovoked,AUSTRALIA,Queensland,Swimming,M,N,2,18
1501,2006,Unprovoked,AUSTRALIA,Queensland,Swimming,M,N,2,
1502,2006,Boat,AUSTRALIA,South Australia,Fishing,M,N,2,
1503,2006,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Surfing,M,N,2,15
1504,2006,Unprovoked,TONGA,Vava'u,Swimming,F,Y,2,24
1505,2006,Boat,USA,Hawaii,Water Sports,M,N,2,57
1506,2006,Boat,ATLANTIC OCEAN,300 miles from Antigua,Water Sports,M,N,1,46
1507,2006,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Fishing,M,N,1,34
1508,2006,Boat,ATLANTIC OCEAN,800 miles from land,Water Sports,F,N,1,28
1509,2006,Unprovoked,USA,California,Surfing,M,N,1,
1510,2006,Unprovoked,AUSTRALIA,Western Australia,Water Sports,M,N,1,52
1511,2006,Invalid,BAHAMAS,Grand Bahama Island,Water Sports,M,,1,
1512,2006,Unprovoked,AUSTRALIA,Queensland,Swimming,F,Y,1,21
1513,2006,Unprovoked,USA,Florida,Surfing,M,N,1,21
1514,2006,Unprovoked,SOUTH AFRICA,Western Cape Province,Fishing,M,N,1,49
1515,2005,Unprovoked,USA,Oregon,Surfing,M,N,12,30
1516,2005,Unprovoked,USA,Hawaii,Swimming,M,N,12,29
1517,2005,Boat,ATLANTIC OCEAN,600 nm west of the Canary Islands,Water Sports,,N,12,
1518,2005,Unprovoked,AUSTRALIA,Queensland,Fishing,M,N,12,44
1519,2005,Boat,AUSTRALIA,South Australia,Fishing,,N,12,
1520,2005,Unprovoked,USA,Florida,Surfing,M,N,11,
1521,2005,Unprovoked,USA,Florida,Surfing,M,N,11,23
1522,2005,Boat,AUSTRALIA,Victoria,Fishing,,N,11,
1523,2005,Unprovoked,AUSTRALIA,Victoria,Surfing,M,N,11,18
1524,2005,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Surfing,M,N,11,26
1525,2005,Unprovoked,NEW CALEDONIA,Loyalty Islands,Fishing,,N,11,
1526,2005,Unprovoked,USA,Florida,Surfing,M,N,11,30
1527,2005,Unprovoked,USA,Florida,Surfing,M,N,11,17
1529,2005,Provoked,SOUTH AFRICA,Eastern Cape Province,Fishing,M,N,11,32
1530,2005,Unprovoked,USA,Florida,Surfing,M,N,11,18
1531,2005,Unprovoked,USA,California,Surfing,M,N,11,25
1532,2005,Unprovoked,USA,California,Surfing,M,N,11,26
1533,2005,Unprovoked,USA,Florida,Swimming,M,N,10,15
1534,2005,Unprovoked,ST. MAARTIN,Simpson Bay,Swimming,M,N,10,55
1535,2005,Unprovoked,SOUTH AFRICA,Western Cape Province,Surfing,M,N,10,20
1536,2005,Unprovoked,USA,California,Surfing,M,N,10,36
1537,2005,Unprovoked,USA,California,Surfing,F,N,10,20
1538,2005,Provoked,USA,Florida,Swimming,M,N,10,15
1539,2005,Unprovoked,USA,Hawaii,Surfing,M,N,10,22
1540,2005,Unprovoked,GRAND CAYMAN,East Wall,Water Sports,F,N,10,57
1541,2005,Unprovoked,USA,Florida,Surfing,M,N,10,48
1542,2005,Unprovoked,BAHAMAS,Abaco Islands,Water Sports,M,N,10,35
1543,2005,Unprovoked,SOUTH AFRICA,Western Cape Province,Surfing,M,N,10,52
1544,2005,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,N,9,28
1545,2005,Unprovoked,AUSTRALIA,South Australia,Surfing,M,N,9,26
1546,2005,Unprovoked,AUSTRALIA,Western Australia,Surfing,M,N,9,44
1547,2005,Invalid,USA,Florida,Surfing,M,,9,
1548,2005,Unprovoked,USA,South Carolina,Surfing,F,N,9,68
1549,2005,Unprovoked,USA,South Carolina,Surfing,M,Y,9,18
1550,2005,Unprovoked,AUSTRALIA,New South Wales,Swimming,M,N,9,15
1551,2005,Unprovoked,USA,North Carolina,Swimming,F,N,9,18
1552,2005,Unprovoked,AUSTRALIA,South Australia,Surfing,M,N,9,40
1553,2005,Unprovoked,USA,Florida,Surfing,M,N,9,62
1554,2005,Provoked,THAILAND,,Fishing,M,Y,9,21
1555,2005,Unprovoked,AUSTRALIA,South Australia,Water Sports,M,Y,8,23
1556,2005,Unprovoked,USA,California,Surfing,M,N,8,37
1557,2005,Invalid,USA,South Carolina,Surfing,M,,8,17
1558,2005,Unprovoked,USA,South Carolina,Swimming,M,N,8,8
1559,2005,Unprovoked,USA,Texas,Swimming,M,N,8,12
1561,2005,Unprovoked,USA,North Carolina,Surfing,M,N,8,16
1562,2005,Unprovoked,USA,South Carolina,Swimming,M,N,8,14
1563,2005,Invalid,Seychelles,Inner Islands,Fishing,M,,8,
1564,2005,Unprovoked,USA,Florida,Swimming,F,N,7,13
1565,2005,Unprovoked,USA,Florida,Surfing,M,N,7,61
1566,2005,Invalid,USA,Florida,Surfing,M,,7,25
1567,2005,Invalid,LIBERIA,,Swimming,M,,7,
1568,2005,Provoked,CHINA,Shanghai,Fishing,M,N,7,24
1570,2005,Unprovoked,USA,North Carolina,Swimming,M,N,7,22
1571,2005,Unprovoked,USA,Texas,Water Sports,F,N,7,14
1572,2005,Unprovoked,USA,Florida,Swimming,M,N,7,19
1573,2005,Unprovoked,USA,Florida,Fishing,M,N,6,16
1574,2005,Unprovoked,USA,Florida,Surfing,F,Y,6,14
1575,2005,Unprovoked,VANUATU,Malampa Province,Swimming,F,Y,6,7
1576,2005,Unprovoked,MEXICO ,Baja California,Surfing,M,N,6,
1577,2005,Invalid,USA,Hawaii,Swimming,M,,6,49
1578,2005,Unprovoked,USA,Florida,Swimming,M,N,6,20
1579,2005,Unprovoked,SOUTH KOREA,South Ch'ungch'ong Province,Water Sports,F,N,6,38
1580,2005,Unprovoked,USA,South Carolina,Surfing,F,N,6,11
1581,2005,Invalid,USA,New Jersey,Surfing,M,,6,17
1582,2005,Unprovoked,SOUTH AFRICA,Western Cape Province,Fishing,M,Y,6,22
1583,2005,Unprovoked,USA,Texas,Swimming,M,N,6,6
1584,2005,Unprovoked,USA,Florida,Swimming,M,N,5,33
1585,2005,Unprovoked,USA,Florida,Other,F,N,5,
1586,2005,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Surfing,M,N,5,32
1587,2005,Unprovoked,AUSTRALIA,Queensland,Fishing,M,N,5,
1588,2005,Boat,USA,Hawaii,Water Sports,,N,5,
1589,2005,Unprovoked,MADAGASCAR,,Fishing,M,N,5,
1590,2005,Sea Disaster,USA,South Carolina,Accident,M,N,5,
1591,2005,Unprovoked,USA,Hawaii,Surfing,M,N,5,47
1592,2005,Provoked,AUSTRALIA,New South Wales,Fishing,M,N,4,25
1594,2005,Unprovoked,AUSTRALIA,Northern Territory,Fishing,M,N,4,20
1595,2005,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,N,4,40
1596,2005,Unprovoked,USA,Florida,Swimming,F,N,4,70
1597,2005,Invalid,USA,Florida,Surfing,M,,4,52
1598,2005,Unprovoked,USA,Texas,Surfing,M,N,4,37
1599,2005,Unprovoked,USA,Florida,,F,N,4,
1600,2005,Invalid,HONDURAS,Bay Islands,Water Sports,F,,4,
1601,2005,Unprovoked,SOUTH AFRICA,Western Cape Province,Surfing,M,N,3,32
1602,2005,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,N,3,
1603,2005,Unprovoked,VENEZUELA,,Surfing,M,N,3,
1604,2005,Unprovoked,AUSTRALIA,Western Australia,Water Sports,M,Y,3,26
1605,2005,Provoked,USA,New Mexico,Fishing,M,N,3,45
1606,2005,Invalid,SOUTH AFRICA,KwaZulu-Natal,,M,,3,51
1607,2005,Provoked,NEW ZEALAND,North Island,Fishing,M,N,3,
1608,2005,Unprovoked,SOLOMON ISLANDS,Santa Isabel Province,Water Sports,M,N,3,
1609,2005,Unprovoked,AUSTRALIA,Queensland,Swimming,M,N,2,18
1610,2005,Provoked,USA,Florida,Fishing,M,N,2,
1611,2005,Unprovoked,USA,Hawaii,Surfing,M,N,2,
1612,2005,Unprovoked,USA,Florida,Fishing,M,N,2,
1613,2005,Unprovoked,BRAZIL,Bahia,Surfing,M,N,2,12
1614,2005,Unprovoked,CUBA,Santiago de Cuba Province,Swimming,M,N,1,19
1615,2005,Provoked,AUSTRALIA,Victoria,Fishing,M,N,1,
1616,2005,Provoked,AUSTRALIA,Victoria,Water Sports,,N,1,
1617,2005,Boat,NEW ZEALAND,North Island,Fishing,M,N,1,39
1618,2004,Invalid,SRI LANKA,Eastern Province,Other,F,,12,11
1619,2004,Unprovoked,AUSTRALIA,South Australia,Surfing,M,Y,12,18
1620,2004,Unprovoked,AUSTRALIA,Queensland,Fishing,M,Y,12,38
1621,2004,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Surfing,M,N,11,20
1622,2004,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Other,M,N,11,16
1623,2004,Unprovoked,SOUTH AFRICA,Western Cape Province,Swimming,F,Y,11,77
1625,2004,Unprovoked,VANUATU,Malampa Province,Water Sports,M,N,11,30
1626,2004,Unprovoked,NEW CALEDONIA,North Province,Water Sports,,N,11,
1627,2004,Unprovoked,CUBA,Camaguey Province,Water Sports,M,N,10,40
1629,2004,Unprovoked,SOUTH AFRICA,Western Cape Province,Other,M,N,10,52
1630,2004,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,N,10,59
1631,2004,Unprovoked,USA,California,Surfing,M,N,10,
1632,2004,Unprovoked,USA,Hawaii,Fishing,M,N,10,34
1633,2004,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Surfing,M,N,10,34
1634,2004,Unprovoked,REUNION,Conservatória District,Surfing,M,N,10,15
1635,2004,Unprovoked,USA,California,Surfing,M,N,10,16
1636,2004,Unprovoked,USA,California,Surfing,M,N,10,40
1637,2004,Boat,AUSTRALIA,Queensland,Fishing,,N,9,
1638,2004,Unprovoked,USA,Oregon,Surfing,M,N,9,26
1639,2004,Invalid,USA,Texas,Surfing,M,,9,
1640,2004,Unprovoked,BRAZIL,Pernambuco,Swimming,,Y,9,
1641,2004,Unprovoked,USA,South Carolina ,Swimming,F,N,9,17
1642,2004,Unprovoked,USA,Florida,Swimming,F,N,8,38
1643,2004,Unprovoked,BRAZIL,Pernambuco,Swimming,M,N,8,24
1644,2004,Unprovoked,USA,California,Surfing,M,N,8,
1645,2004,Unprovoked,USA,California,Water Sports,M,Y,8,50
1646,2004,Unprovoked,USA,Florida,Swimming,M,N,8,47
1647,2004,Unprovoked,AUSTRALIA,New South Wales,Fishing,M,N,8,30
1648,2004,Boat,SOUTH AFRICA,KwaZulu-Natal,Fishing,,N,8,
1649,2004,Unprovoked,USA,Florida,Surfing,F,N,7,20
1650,2004,Unprovoked,RUSSIA,Kuril Islands in the Pacific,Fishing,M,N,7,
1651,2004,Unprovoked,USA,North Carolina,Surfing,F,N,7,28
1652,2004,Unprovoked,USA,North Carolina,Swimming,F,N,7,13
1653,2004,Unprovoked,USA,Texas,Swimming,F,N,7,19
1654,2004,Unprovoked,USA,Texas,Swimming,M,N,7,11
1655,2004,Boat,AUSTRALIA,Western Australia,Fishing,,N,7,
1656,2004,Unprovoked,JAPAN,Wakayama Prefecture,Surfing,M,N,7,51
1657,2004,Unprovoked,AUSTRALIA,Western Australia,Surfing,M,Y,7,30
1658,2004,Unprovoked,EGYPT,Sinai Peninsula,Water Sports,F,N,7,
1659,2004,Unprovoked,USA,Alabama,Swimming,M,N,7,7
1660,2004,Unprovoked,USA,California,Surfing,M,N,6,45
1661,2004,Invalid,AUSTRALIA,Western Australia,Fishing,M,,6,
1662,2004,Unprovoked,USA,Florida,Water Sports,F,N,6,
1663,2004,Unprovoked,AUSTRALIA,Western Australia,Surfing,M,N,6,17
1664,2004,Unprovoked,USA,Florida,Swimming,M,N,6,8
1665,2004,Unprovoked,SOUTH AFRICA,Western Cape Province,Swimming,M,Y,6,21
1666,2004,Unprovoked,USA,Texas,Swimming,M,N,5,16
1667,2004,Unprovoked,BRAZIL,Pernambuco,Swimming,M,N,5,17
1668,2004,Unprovoked,USA,California,Surfing,M,N,5,44
1669,2004,Unprovoked,USA,Florida,Surfing,M,N,5,9
1670,2004,Invalid,USA,Florida,Swimming,M,,5,9
1671,2004,Unprovoked,USA,Florida,,F,N,5,9
1672,2004,Unprovoked,BRAZIL,Pernambuco,Swimming,F,N,5,24
1673,2004,Provoked,BAHAMAS,Abaco Islands,Fishing,M,N,5,63
1674,2004,Unprovoked,USA,Texas,Surfing,M,N,5,28
1675,2004,Unprovoked,BRAZIL,Pernambuco,Swimming,M,Y,5,22
1676,2004,Unprovoked,AUSTRALIA,New South Wales,Water Sports,M,N,4,
1677,2004,Boat,NEW ZEALAND,North Island,Fishing,,N,4,
1678,2004,Unprovoked, TONGA,Nuku'alofa,Fishing,M,Y,4,
1679,2004,Invalid, TONGA,Nuku'alofa,Fishing,M,Y,4,
1680,2004,Unprovoked,USA,Hawaii,Surfing,M,Y,4,57
1681,2004,Unprovoked,SOUTH AFRICA,Western Cape Province,Surfing,M,N,4,16
1682,2004,Invalid,USA,Hawaii,Surfing,F,,4,22
1683,2004,Unprovoked,USA,Florida,,M,N,3,26
1684,2004,Unprovoked,USA,Florida,Surfing,M,N,3,20
1685,2004,Unprovoked,BRAZIL,Pernambuco,Surfing,M,N,3,22
1686,2004,Unprovoked,USA,Florida,Surfing,M,N,3,
1687,2004,Unprovoked,REUNION,Saint-Benoît,Surfing,M,N,3,20
1688,2004,Unprovoked,USA,Florida,Swimming,M,N,3,61
1689,2004,Unprovoked,USA,Hawaii,Water Sports,F,N,3,
1690,2004,Unprovoked,NEW ZEALAND,North Island,Fishing,M,N,3,
1691,2004,Unprovoked,USA,Hawaii,Surfing,M,N,3,51
1692,2004,Unprovoked,AUSTRALIA,Western Australia,Fishing,M,N,3,47
1693,2004,Unprovoked,BRAZIL,Pernambuco,Swimming,M,Y,2,29
1694,2004,Unprovoked,NEW ZEALAND,"South Island, near Karitane north of Dunedin",Surfing,M,N,2,15
1695,2004,Unprovoked,AUSTRALIA,New South Wales,Swimming,M,N,2,
1696,2004,Invalid,AUSTRALIA,Queensland,Fishing,M,,2,31
1697,2004,Unprovoked,EGYPT,,Water Sports,M,Y,2,
1698,2004,Unprovoked,AUSTRALIA,New South Wales,Water Sports,M,N,2,22
1699,2004,Unprovoked,AUSTRALIA,Western Australia,Water Sports,M,N,1,46
1700,2004,Unprovoked,URUGUAY,Rocha,Surfing,M,N,1,21
1701,2004,Invalid,NEW ZEALAND,Northlands,Surfing,M,,1,
1702,2004,Unprovoked,VENEZUELA,Anzoategui,Swimming,M,N,1,
1703,2004,Unprovoked,VENEZUELA,Anzoategui,Fishing,M,N,1,40
1704,2004,Boat,SOUTH AFRICA,KwaZulu-Natal,Surfing,M,N,1,
1705,2004,Unprovoked,AUSTRALIA,New South Wales,Water Sports,M,N,1,
1706,2004,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Surfing,M,N,1,22
1707,2004,Invalid,NEW ZEALAND,North Island,Fishing,M,,1,
1708,2004,Sea Disaster,EGYPT,Sinai Peninsula,Accident,,Y,1,
1710,2003,Boat,SOUTH AFRICA,KwaZulu-Natal,,,N,12,
1711,2003,Invalid,USA,Florida,Swimming,M,,12,28
1712,2003,Unprovoked,USA,Florida,Swimming,M,N,12,13
1713,2003,Unprovoked,NEW ZEALAND,Cook Islands,Swimming,M,Y,12,45
1714,2003,Unprovoked,AUSTRALIA,Victoria,Surfing,M,N,12,36
1715,2003,Unprovoked,AUSTRALIA,Western Australia,Swimming,M,N,11,
1716,2003,Unprovoked,AUSTRALIA,Western Australia,Swimming,M,N,11,
1717,2003,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Fishing,M,Y,11,21
1718,2003,Unprovoked,USA,Florida,Surfing,F,N,11,35
1719,2003,Unprovoked,INDIA,Tamil Nadu,Surfing,M,N,11,35
1720,2003,Unprovoked,USA,Florida,Surfing,M,N,11,24
1721,2003,Unprovoked,EGYPT,Sinai Peninsula,Water Sports,M,N,11,
1722,2003,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Surfing,,N,11,
1723,2003,Unprovoked,AUSTRALIA,New South Wales,Swimming,M,N,11,
1724,2003,Provoked,PANAMA,Pearl Islands,Fishing,M,N,11,
1725,2003,Unprovoked,USA,Florida,Surfing,M,N,10,18
1726,2003,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,N,10,22
1727,2003,Unprovoked,USA,Hawaii,Surfing,F,N,10,13
1728,2003,Unprovoked,USA,Florida,Surfing,M,N,10,46
1729,2003,Invalid,USA,Hawaii,Water Sports,M,,10,56
